,address,amount,percentOfTotal
323,9fcj3R4ZBzdCuh613hnmvrTSkE2syPSweKLNXceduymBJUieyk4,24066.0,0.0024066
324,9gFoBGXsqPAfy2kA1gSmSGP5FM6qvLBkWGZLzrJJSu1VAZ4i9Gg,24066.0,0.0024066
325,9hqYujD9rLCGQVgQ9bZupxHnAz1meP6zRr59pVjSo7YBjZfMDBe,24066.0,0.0024066
326,9i1WiPF8QX5NjRwbMXF38CkJn5KnAxLbH3o7np4DcFyzvmr7weT,24066.0,0.0024066
327,9fpxcwRqUi4TDzJ1dAWb2RsoZDLXYmxXLijJWg8fHsrWBCXMeXA,24066.0,0.0024066
328,9gbAtgNZVvRpgKbrmDfpKjXHG33wBMWec1j3VqNKCCtSn9tUiRg,24066.0,0.0024066
329,9eXnPp9BWSgV4Rcrw1iJVZ5EQGPAogxN2dzBEEy72caKsHbVCNe,24066.0,0.0024066
330,9fKQYuZx8AT2E7fx2sxEM8JDYQbZiDt9AfLv6pWpN1SWyqQBKuJ,24066.0,0.0024066
331,9fBuhGXCnA6ds4fucppRya2CCKqFQrHoSGJCiz93TSafZkcRzcR,24066.0,0.0024066
332,9hQSddqr1LTBHc6VEoWdmfcewu6Fqic7pfid8Vr9PZvBPfH2Rbn,24066.0,0.0024066
333,9f6PpCZQSn4cpPhgfHfwPUpRLyM35rz9ERidAjcFC19GAKvEGss,24066.0,0.0024066
334,9g5zzZiAwALDtM4fkvXRxicA5qbjDgo14Pt9fPEvqs7gE92faDp,24066.0,0.0024066
335,9fihTPp7pfyK6VzvFtELz2GbgqnH2WwRaiiYBNGYfg4XHaEnFj7,24066.0,0.0024066
336,9gzcWqWybSUtGAdVpkmCvGJyq6QbUiKmoj1suzBZHEY72PneFAL,24066.0,0.0024066
337,9f5EsNFadBQJakHQEGunzqsPyTYyHV7M3HVh9j67ZeyUsy8mms2,24066.0,0.0024066
338,9fPKQj17GyUhebWQ4XMSQT966FFX8FYCZUYMVejSMfY2reHsFEE,24066.0,0.0024066
339,9fV5Ppp8c2DhB3rFEuSHz7wvYbx1DqWPja6VzCvpsvL2o9r4UBL,24066.0,0.0024066
340,9f9gzCQaT2LUVGQ7wtsjed7x3dQi6ET3Tk6JWpDjtvkV7KXStLz,24000.0,0.0024
341,9hzuUGaurrb2uYBJbJGNpNet2yvh4Nt1itnpsTSzp8gcNiLn285,24000.0,0.0024
342,9hBu984YyW8V758EEiGFKH5XQyxVXBKnb1jN72NVvoGuiGiVDeG,23866.0,0.0023866
343,9hxnRUDwUKdwu7HFckabcivjSGf7TE2SjNG74d7e5K6TwVbC9hQ,23803.0,0.0023803
344,9ftYgn44iZB94sgaqyFhvFzfFC1EgxgUdnrHncbNGPQMF36WFtf,23803.0,0.0023803
345,9f1Re8N2m6LRGMWGPXuzkcowPW4p8Fy6BVekpsj6dAoZcJ7pWo7,23803.0,0.0023803
346,9gpadT6GskgmMBxq5Z6XrqScfxxnmKnQCEcFnzydEo9dLX5RMan,23733.0,0.0023733
347,9gf3FvjVadtzXtKvfnu7Aw4ut9x2LkEDVaAszKvQm1jmJsCUorQ,23733.0,0.0023733
348,9gbXk6khNPUPEappYkT4JNnE4tnw6bSGaoSgJXk9sKQGW4HqLtb,23566.0,0.0023566
349,9hv3y9x9WStZTmBi72JjJio4L57K3qmq444TNoZ16WsKpFMmrp8,23466.0,0.0023466
350,9hX1kb8Z1P3Y6bGWgNwit5tciDgCsH2sLxxf6ymjRhFDHmDQMxx,23266.0,0.0023266
351,9hmhgjCkAR8w4cQnVG18MLvFecZ7wPnSrSWdPc37ShsZVobCYpJ,23266.0,0.0023266
352,9hLZX9XnQrgabXVF8daQTbXhcMR5zRen398XaRotAZJDh8fCHDz,23266.0,0.0023266
353,9i64SodtuesVpTxxoK2AVxufRXbpaJQMgEK2KmZwzZWsPt6bhFA,23266.0,0.0023266
354,9h3VZApKomWP5DWW2HztfVBJxDCQxrE7M6wCa7LCmsTfkh6qjjm,23266.0,0.0023266
355,9erLsHmWen6Fh3YioXoceLS1RoCkN46718Sn7fLDmu77f5pT5GT,23186.501539999997,0.002318650154
