,address,amount,percentOfTotal
248,9ggtzSSwCQzKep9LE8rwiGf6suk3z4f2jxBSVr5RsZEz4uhXms4,1250.0,0.00625
249,9g3aLeCoLdVqG2gF1E43A5v3BSFtAV6Uzhiuxq4iMjJZdrAAZg4,1250.0,0.00625
250,9ecikaM24psggP9AYQuS9HYfBYcdCYGMCXNxHDwNKyoMFm8p8vR,1250.0,0.00625
251,9hNdUm2deP2nWauHCDPvpNAMzFFPJEyrUEqb5FFjDJ6tsGZtarS,1250.0,0.00625
252,9gFw8aXxit6g4aMXE1ymtxJDJxXPeRvYrgEbpi4SARKwEomPHTz,1250.0,0.00625
253,9hKWEQDmvsviE2HdrKa5i6KmkgzsTnz6hDt6cCegaF9fnn1MrJp,1250.0,0.00625
254,9g6C2Y5F3ekWoFGtnMsVfrbp3nbYCWb6dVveDN5C7hYZUR3w12g,1250.0,0.00625
255,9f8s7C7zCtP9JcnVsxJ2kEtHReHjFZ6vW9Qs8nMuCnwpeCKU6iq,1250.0,0.00625
256,9hkqjVyaqqtJ8rrAamvChdTgvueEB37cUNaEobTZKkhsMqgyD6U,1250.0,0.00625
257,9fKXN84Xp53A5KV5MscoT3Z9XUXKFVr33sM3FUMkb3s7J3n5smf,1250.0,0.00625
258,9hQMqrwAuKaPzo4bc1VQEfyxtsUVaCgdLydiUWrBxxtVwXULNbW,1250.0,0.00625
