,address,amount,percentOfTotal
210,4djo8xBVP9ecyGVzYyYVwJT1Dab4LRsHVFKXS8taQcSBnVW57kLazCZPbkP2dL9zwNBvhrTXshxiXBvJfqDVsBJ6Q1gkdR47QCBijKcS28uGHGoAecqaACY7oKGLfarxhhaa946dQh8FR9A1FF8kBhNQHg2VW6zAsbywEk6p39uSQQdzPnp6hXN7je2obikndGQoZurW9BtfSF8yAHhUpVJiCv5S2ivdt5wYvVGVHLuNPBmT81vZ7Rhmouyyi7UmGrN9ZxZrNc4wN6ruwB34rvz4fqepPxtsS9F2E3F71EUMMdBuMhRcYpxQjyDCQ4LF87ztrYgVpQrBQoWP3pwWjfRvUSKXpoY69nk7Ydbx9fqwcLZvUAB9GJSmRzEkhiNwCbK1iWbgJbA7Js9QA7BykgmMb7LNmDDiCyDYi2RqeLFMq27e3FT88GDtgFTMgYYWReCknMLtkZP4UN6gpeKYbA8kiQ5GzPx1LBDWJzXRzutwhCR5nBYduFxz7Yed8fcAy9CdVYFzDa2FFZCTqxhKBS1T6AnGoM4kN1wKVRLhuqADKaSaYnmR6y14fopiCD9FLRfL,100,0.02
211,9fyTz3eiKvcbsgRH58ozq1sNcV7fRAHrojkdCbfBpU7PAmPohmb,100,0.02
212,9efcJtB2LEAjVBZVqaxBNgtev6ePCcUz7P9UVXcnGYGupbWgnu2,100,0.02
213,9hkwSkr6ZCr3EPnbZoQEud35essX9iSU5zu4P2EwzFZvUSqrAk8,100,0.02
214,9hgE1vozdB15v1sKbdzm9dCkxNE8QQT2wZHUptHFWSo1iKQXxPb,100,0.02
215,9hB8sQp2aRoMN69DnQ3JrBLrjwqNaB7FyjcHkuhwWkWceQCV1go,100,0.02
216,9gg3M92Y8aSSyTSBgyeDSkHqGMdwU8jnTS6HxkVuC91WHTJ4vyA,100,0.02
217,9eoqWNFXEVTFBBYt9J5okYhCfJdgX73LoV8GVDES1nQBd1eR5e8,100,0.02
218,9ho84p6reZ8SrNqCKq8j8SSPNizCWgDAqSTVKwnGbMpb6kQiTGh,100,0.02
219,9ecLLGpaMqMwWAgxc9wrbfSv2K1b3avgMXtyd4iVmtoE2LjQTXP,100,0.02
220,9iGkXFT5vA3Pt79omXFGUMRq9duAzStDSVJvVWya3MBJH3DRyNS,100,0.02
221,9iPUzKgU16EUYZfpKYRRhEnsG7a3KebwhnyfmM9GmerWT5XwK6h,100,0.02
222,9fjQVakoZkBbbH2eQmE2EXYoY99QPS6WisdRc7B9D2jq2ADKJT8,100,0.02
223,9govNmJPZ4TwruLQYsKQcX4Kou8a2xXgjGXH796b1TfiRhALU45,100,0.02
224,9gpF3YdRXpYrAJJRd1isFVyjvQC4bG6hbguPAX6UfyMTEjRVFGK,99,0.0198
225,9gBRV9wuTabhMtqxTPBPZZBqEC3M6U64wjakuud3iyVZkxJYP31,98,0.0196
226,9esjmVwNEHujuYQ2kkP9nT6KnQ55ajErounf1coXyXXyvzEfdjz,97,0.0194
227,9ghYw6keJq87xcZGnZCodHyCov4Tn39ArLFgMCLFGpUr2UVA1U5,96,0.0192
228,9fowcrYKUKshznoQ5nXUFsRs4GiC267ymMQqvYPu9Vtp12h5pRp,94,0.0188
229,9gpawMzx93C5vXeNT59VwAcgsFkos8SfvM5vVEgebbSk3sjGmvq,94,0.0188
230,9f7FYXgtKyZsypkVudcmnbUcS8T71HF9DKTu7x8W5mE6ZDzsCNo,94,0.0188
231,9gyYvvkjBDULBTqAwJXkDFUuMwbUVVPZTDt57pHuBDA9fDWoVXR,93,0.0186
232,9fEXJo4xRRuKnFDTZBQfPCbLCfmL8m3FvSRRdUA4w3DkVJFudWn,90,0.018
233,9fVUUbEchkAA3TchB12jKQBkTbtGQiPUbY8YzfweQVspDgvfXka,90,0.018
234,9ezUvXqhmxB4pyF1DAUyXYyLpGZoLNBzzD4UhiRsRHuCTc6tAPM,90,0.018
235,9i6ZfuCnioKLn9iL3JA4Ppk3y227DAWj42Uj1H32ACw6xj6XNfV,89,0.0178
236,9gPUKYMMqChd4pKboHrs7Kw4q7GwBdb3DPetAQq6sFYeLXrXuFb,89,0.0178
237,9gdyUuJkyQ8Nh9CqJr3TE9BzuUVCQxtxEpDDuQQmTE7WDaRHfjx,89,0.0178
238,Dxg1z3EWag9U5GLEnGZrYahg6ZLCiQ8pr8gJ42CEmixAVqx98vwUPzdFoHoMg1EhbF9qYKaX11yeWMT1nnm1uduxm1t8Ny5ZcXM4M6iH8S74WN8HBtdLrftoqxYynMarMWUPUX61Z764XCmVHKoeWzAVmW9ZXwSG3yQnsCtVvV3tyuKdpTwrA9RbBYJetT5jyERM2cT9Crc61av2FofxzSGk1VLbiX9W4Y2dEL5HMGHru89hK4o1hSuAMeqfT6K3qpZZG9khhhfgQoULersCDfVUJBgw2gMDKVuZ26NoJ5merN5J1fhVVFgcHLzy8HEgW8ZdCbbAr31j65NKMLJrqzqA9HE8UXTHNk8LUjmZAPgmT6uNhSvv96cQocYSyBT3jzmHYDsNqgVYx6WJbucLzu8CkZ2t3rrA5p3pnfmPfNpy5Yfip4rG9oG63grLSefet8egNy8rGpadcpULbhbY9wn3gTPjw9dWfMZmMJkZaiEjwUfHgDQrWJJV8g3RRJ91aUyRqphRnLErUgEBZpLkexNZHsNRDRTzKVSVNP2zCww3nhjdbdUfw13YtykctZ8muyiBZbaaA6pPUjn9JaST5kGaMV9CoRq,88,0.0176
239,9ezkVoMPzm1TZE4DaTi17nmETpTsQcXrWtFnbPV7B7ucRQgWB9Y,84,0.0168
240,9gzpWTjmcjvTxAZUpTQzgg19Uq3hcmckXm8bc72UcLVchWoRuLB,82,0.0164
241,9iBwbe4vqiynKsKTy52Ws9PNHSGiuiBTwukk9mcbY5zgHsdmpZt,82,0.0164
242,9fNNw4JXxzfVsfAvaeJU8JS3w9zMacTMshy3fwDTJM4vKickqcm,81,0.0162
243,9hRuoYgA6uEZG46WvWSwTcKVK3iXozFk2SM65tS9iM883rGoXCQ,80,0.016
244,9givZTRmgKYMcpxDa9df5Yzb44xCQvZD1vgYC3kjYDE8rDcPAbB,80,0.016
245,9fLQMXmZZxgvTNYTYRYnP7ML1ifVsZjvG56RD2XoVHira3QTdMD,80,0.016
246,9gJmvXffbkkMrxGnsHVkN38GmxWkRDdVsw4JKvaFxv3SLMo5fBF,79,0.0158
247,9hKjjSGFgoP5fEhw6pASVzAu7qes7WooVA1gt8HBWkmfjaTPu2W,77,0.0154
248,9g9QcTLoLVh6xcyTmgKnRtnMWPgEtQHsUXDMKh6mvRBmGXhWJwP,74,0.0148
249,9h8D5upF47zegBN2TRFYHrC1bJjUopXV4YmerfpZJm4M7dNDPGQ,73,0.0146
250,9hgvkmAPLnP5vBDjNFhMrhxyFSc6JdFqfTWSduCrYzfNoRYoaRi,73,0.0146
251,9fCHETzTpF7Modpnmq4drub4AqpEDSKhwwTvAKyAhg95iVxVHM7,72,0.0144
252,9hVVez2neovqdPKuFeYotbuXuKPzjNQZMnAM8gwSEHqScze2MXq,72,0.0144
253,9foovKP7BH24CU2bJtUntAbTnJTeVLuyyZC7SWY8WBCnRHGwEjn,71,0.0142
254,9gd4zfLM34qKtPDrWN3xQ44317PEogwr1PxxQYHvoMAwCFjTQBh,71,0.0142
255,9f75d3vUtQ2H8SzuGUxovqueNQjSfYPmcUggwPZ6uBtUusLQ5u7,70,0.014
256,9gc8RH6EKQ6tb5VB1A15pfw5dGyzP298pBK5UhLune6Pi73HnZ6,69,0.0138
257,9fkBJubhzj7RXMzt3zKC2xqTvLx8nSHiNCQQuB3HSYiVvuTvBGZ,69,0.0138
258,9f1CunD4xJzgJ2BYSqxXUYxCz9pLHBeZqnnUiyUxhNCyRiEVVf9,69,0.0138
259,9fekZeZxR7ceeKXkovzyuxYGLpQKQ1SgrZFzzZsWnSaknPLQ6vm,66,0.0132
260,9hkaxiMTNksVyJk4AYYzQDw5UfKLbRXERVff7tn6y3tWBe1TdVK,66,0.0132
261,9fqfpBXfowJ3sPVwiEEAa9Yed6CKgRvjupb8wUWtSdNbWGk8SRV,65,0.013
262,9i2n7kXVftdW8LhuFQ8itADLW57AFha9oHmuXn3uMh1X14zmd4p,64,0.0128
263,9huqidS3ejjzdG3gtN3iQNApRzceGzrjDQ7srgkpwkPoW8U1WPG,64,0.0128
264,9gwSzdHysbFB8C5kQEKMLJWtWtZdMZPuNJyAjfDSQe8Uz39mTBc,63,0.0126
265,9erPpk74khhSf8p6AhETJmMJFEt1mMqJAq1mZ8jAWDP4m1S2n1J,61,0.0122
266,9fWGu8E4ZTj2AKGEAtBLAGRGjoKrT1fQavEcEbG2Uh5XJHHddhS,59,0.0118
267,9fDoMx24nk3XNifUhZB7w9gr1YFFDsuYJ9j2i1JWL8Qo3GW5FNm,59,0.0118
268,9g2B8yHZJfSRK2hkf3CcwehtTufoEuKtYeaSoqE12zPKyer2SkN,57,0.0114
269,9ff3GvyDcswQnV6dfZnvJ8XJwyg1dqYngJKqoL1fVK74v8pD9Vi,57,0.0114
270,9fn7SHhen1yLxGAJFgQn78E6H7GQG6KheymZSpG23kLn1Mck9ma,56,0.0112
271,9fDQRR7Sf5Wn4YHdVuDZfQ3WSPUr4hSEArHQa8SB2WrFdVNmRfH,56,0.0112
272,9hSmhGbJo8wtw5X1S3b4sRSQtmAHcRCoVdnPgH3tRjN8TVhsQkU,54,0.0108
273,9g9tPqpAsFg5bSijeBsUNpwLW43i7umNDmc6gTZeVhVcCuLrZuS,53,0.0106
274,9fY4kHKkn17taHiuqdvyTGoLGS6zaVDaE7AS3hkQfGQdTBkNNMq,53,0.0106
275,9fe3GUi4aWtTkAAGA2Tu7USfH2ykmPQr7FgnCyjEo9qB8PzRbqb,52,0.0104
276,9faF9L4k62sdpAyDo6cW7iFCiQTAS5AyngVbaZMCTSZKbctaNBX,52,0.0104
277,9fSvs3bK6s8DfxfGKecdwmAWS6VYHhPe4xRELgpfwrMHWHqHpvA,51,0.0102
278,9eyNXqJFtikNJDrCfKbjYzPS7iJzpWTNGrnuMdC5pR6u4v4uExE,50,0.01
279,9hnnFodhfdaZFNkULXDduTsgJfBA6qa2L7GRLDWDGi68hULYNTW,50,0.01
280,9gpmaBxRPFHb6BnHY1xccuw7omYjo8kwi6mksjJpfa7Y1MHqMto,50,0.01
281,9hRAYeSdRWVagMU4XV3jbJ4rUG1H626jsySuncXbf3Jjjs2zevt,50,0.01
282,9gggATur5wmwUmBB9eArcXdgRdJPvG5aP1hBYLfyTPf4YcCL182,50,0.01
283,9iJWSpipuedCHZsZBYbUUEy4zTcxUZJDd14xSydFsXyCzjQVFcV,50,0.01
284,9hV7SJ1ZdNUcVY74qgU7NdhMfj6y3cLXmsTGMmnV7vkzn3roCYx,50,0.01
285,9fDDbpeReE5G9ysLRaj4YXQony15daz5rRigRG3d1WZLzDb6Jxx,50,0.01
286,9gFXE5xNsJea6k8jV9ywgafwGd4Um3yzxUvwMTDBu4ZjNvv3Nw9,50,0.01
287,9iNsdySzEpmAdqiGAsSsGRdEdVfxJ2yYpESeMDfi48iQFRyqngu,50,0.01
288,9g9eh9uKFetfLDtopvr2WLMxGRhqnbRaasQ6cTH8fSzh1mmg5hb,49,0.0098
289,9hL6TCpDUYGcEErSuvn83R9YLsboyt2KQhxPWspas1TuNPt86ki,49,0.0098
290,9iCKWpaY6SQUi9HyUJfrm8buU1TK37UwLYd4GR2GYwpkX7kp843,49,0.0098
291,9gogqhS8gMgs2ikdyPEc6K3i16bW9DBc9zwu7GkaUMhLxpoCZfG,47,0.0094
292,9erDyruYqkxhe15s5FfGzk8XoRAJ4EQwX6pNhEqy33rQei5YXad,46,0.0092
293,9g2UktsEbtdocCpGR2W91kddRENVMASNc9VZKgEfeErH61Zmjq6,45,0.009
294,9ewZApbfskYWMpoRzgGnf2brHr9nv2pDnRGYzuoss5soQFR5n6M,45,0.009
295,9eYR6HZmwMYF3iSaKHDvWGzd2BmB5868N2mdeLRKVhXTwGVVoHH,45,0.009
296,9f5SB6jd2LaWEvFGgyj8hMZXmavjV5xy3mpAVanLMUUqNg2xYEV,44,0.0088
297,9iNW9Z5HFj3qo35twwDbAWMutsedwfbsxHNq1ufSXgm5xGrfUKX,44,0.0088
298,9fCabebWZjNzbGuRmURyDxuuwadMNXf7gKk37q7GoZSZTD92Ups,44,0.0088
299,9ew7bn8C7fgBJyQkbdAkASAyHAmqjvPBPA7uNfzkqZd8faZdYaX,44,0.0088
300,9ehHu2drfUS9GCot39BkkJgedKEUyHFS7EZ7jxCyr3Cn22CYoSR,44,0.0088
301,9esnTzXXGXKoXqAMyYf42TJWMbrYTvwZijuzbweuwUTsvLkjsPX,43,0.0086
302,9hwG8x7VaDdBUhW7mxUof8hR4uStQmY2ewGL45fXy55SpSFci8d,43,0.0086
303,9g5mwMm1RBoHv1WEsyG1vfk4nPcV399ErEgcxAKoBVC3Q7BcS4d,43,0.0086
304,9ehuPCxqACKRpPGb1S8BpR89vnYJaFkpZz8fcw9Ea1Fk1pfbXSH,43,0.0086
305,9euJnxBrKaiBNECsVYEEbdsoMKQEsP3BBwjmV6cqkPLHrSof2Fn,42,0.0084
306,9h9G2MFMkD7CtE1GnmYcHwSGQvFoLpSGsKVeYyGLGUvpNGLVdSH,42,0.0084
307,9hSfDkLSE6nKtRFWtcoQyHQzANtfBBYFnKPYJJmAHEimBefjRSr,42,0.0084
308,9f91n4CVPQp1M7nv9sAUe3LV8EbK1oc9JDyXvLtt8ifDCLP4szH,42,0.0084
309,9iLJQ1c7x9Nc7gvmD36tbgtYaWuVi6kFyYnwi862s6uFMUr2J76,42,0.0084
310,9hhgdasNZktDHbeoJ9YThBF9uG2p7zwGXBmaikqPaec5UukJrSt,42,0.0084
311,9hBe6qk9VByBD3uygstKZZhygLFXUd52DRAgor2qJ1x6xzV9153,41,0.0082
312,9hditnh5bsZuSKhBdz135Lyj4DTVjHJMjqiDApypZ1X4LrSSrCi,41,0.0082
313,9h3EMK7yY6v9QmGoJXqEBbQyjTZJ43sMyGmGQMHBXiQpZDuCAPi,41,0.0082
314,9hX1HKoX927qmoWhK8W7MXFHyWMjUj5q5pUkWDuzFNxUWqeNGzA,41,0.0082
315,9g4URPyvN37EizShbEahTB5TKGbVwbqZhG63iGRLrfPJ8qh6FJR,41,0.0082
316,9i4orwwuS22REmiFLPyEbxj8LX6pb4mUnC3Y737ZXb6EuJWaZ5x,41,0.0082
317,9i4NAvTrGhfi4zW2SHiRgFHF8ftzyCELcSyBXGtLdu1RUy6ZU19,40,0.008
318,9g59gGF8jxyQxVVqKhxk3THHk56Q2SqjWD6WAix14qqCWZPDyBz,40,0.008
319,Dxg1z3EWafpdD1tDADbDpbizhgsHCgFUvHkwAnGhXpxEanhopfEteqysBNmYqzPPj8tEeEVP8xncEPFR2Qj7GTmqv2APZfhP84c1AY4Nd7quYTC3UxLEubUcuAKstnrYreBswanJCG59mtnsfF4RuWtrV8Ho9wAdCqjgLENeexoAX44UPCbDSNxxzoVJdi7FyYEHXdfBeSxNrsBtgQdFedmbfBnyunNvkKgZjJ3tDxAQ2jctcmEa7qerb3wSJiv7pYygXQ7ehyggWC8oifQPEHdsYUvLH2PNmSX7uwrxaLtqPzJrdr2t3sMznKHZXdR7HoEXzk6EJ6HdjgsrA4zB3Hk1k1GeV2Q4dYrG6GZhLZXpvLLpJwwgrJxDpT3BArLUBBGgHFfSxg2TTGjUxhznHiJTV6UogSmpizprrpvbPsUSeSA6ErHDV4mYTo81ux9j3HsRhGkDaXpTzTZ5svRtfQQRHQwnC6Lzqtp7SnYaG7bJjSfzPwy3tBoAxTzk1xqrXhtFT3vxFkDYXrTcRsSQ6J8XNjUaPSXe5455GnzjDTKF9h5N9cWwf3dijhgZoBkPKPq7o26qN8gkD9JuswivHx3mBfYtf8h,40,0.008
320,9h5scGb62hNJ3wFwiiBtrRbR3D3w4wHfewS1EhqVHMQ8LhicAmH,40,0.008
321,9fYk7Ut7HBZ17h4VDWA3WqmLZDkaE94JGT2YFZ47D3T9fqMBXZq,40,0.008
322,9fuLW3LDLaUEsQGaVZjqomjdRj6zmSYhoPTsaNeuNEbHNVHpymT,40,0.008
323,9iPkK25JtKYN8wVJSr9G1AUG1eFQGrxY8k9ELRUR7d8ybsyVzBK,40,0.008
324,9ekmhYPXL9L2yacSBFUt4QNgDKiqqaJBEtgBbkRLqnbGMPzqUYA,40,0.008
325,9iMdh5my3Av9nSfUEnsxYq5SzdB4hY6VZ2mH5Ga4DywafEEn9uy,39,0.0078
326,9hFjDxqwX2URPJcEUqiThWLBuZ9x65TbcfsuVyHYmQkTcSZo1WD,39,0.0078
327,9iDGnuqsaQ21zxVKMzLJHbfUYQYjp7a9nkXZDKF4XAU4bmeX8k5,39,0.0078
328,9fc3tW91NTocLcGgJabiiAjc9958casRBYD3Rad93g3oiiQaKFi,39,0.0078
329,9ehKjmBvW6dvtMagKG8jbLAM1suupCMgXaaSe39EN2wM7kFm1hg,39,0.0078
330,9g7e831iGieLDGvwV324yjgNAMqRtAz9x7cwKgBosNnqEe5HcrH,39,0.0078
331,9febwQ12J5z2fz73zoar3HCvqpyzrZ2d4JtzzQeDhpyyUTxHrqA,39,0.0078
332,9iA3DiVPTxGMSDe9X5bx8VyPKDi6agxp3TEcfU5XYkz23Hhi1nV,39,0.0078
333,9ghTFrz4Libhczc2si9ipKuSDsP7AYFQWMhWkLdCUzYN4iNKQhB,39,0.0078
334,9f5CK5MNowpg2DAUXoW1MSkpnc3qZtqwr8TdSyQTTDCi6Pn9AZn,38,0.0076
335,9hbN8Qe8ZVgJXJFdnqCEbPbyJJptuc5CEzv71kZ9NRBmFsEW4My,38,0.0076
336,9f8etaTX4B84A8A5RpzRTs6Refaxqw8GeWDBVd7LXSEFc9mRpUn,38,0.0076
337,9hVwN8aG9EZCgBr7Qf2UwrN3iwhpJvFSF6x2tJrNzY5G1DHhtzA,38,0.0076
338,9fUkkh2YyonrNSyAAE5aPrXbWMGhRtyP6XzZH2T4xt6q8bqyrv6,38,0.0076
339,9gfug1YpAKReqd6WTxPi2oyqWYVzGEK2eHtMGmM2ugBqYEZFx4j,38,0.0076
340,9gneZbjL9mchwDKSjNfUYGENxETvKiu1Prsdv4TF6VSzcYN144v,38,0.0076
341,9f8riEUJfnfDMLDWxJ4GZD4krJyB51PWoJnoyfZ4kGAEqdyynWy,38,0.0076
342,9gzwGMQkugQBGrPkQ22mcZGqBDcRnKWT6gJ5QRoRBJPvHR8CPwk,38,0.0076
343,9f6ZJ9RXRju4EbLFDQoaSvWLajHXhXPXpjfxTxxj8AdSbANYk5Q,37,0.0074
344,9gcrmu5ksjEaQWnQyQus8cxGZ4QW1s2QNGK6Kmt47knBrLcE1Kn,37,0.0074
345,9hgdxcZhYvckgXvQBTBBpR1f2Fy7kKPuToRKFN1iMBZS6dEKJ39,37,0.0074
346,9hkp3abXTVKYweszGUf3d6Yexz67x1x7PcNF11j3tRgoQECX6qT,37,0.0074
347,9gEcmdgEthzZc5DmHoWTeZvoxVRYfaRohwm687xRRe24M8QHY8c,37,0.0074
348,9hqz45tWMVbTXCk9qwiADAixQqygpH4PwBqegtFZvYA7zLMZCpB,37,0.0074
349,9ed2ah8xHcStht8o5kvRQRsosMZxJHw9j2USzYwYeqsZu74DD8U,36,0.0072
350,9feWn13TXgv6rUes2YrfXf1UcBHo3RjySzdvo38zy4rynykgQu9,36,0.0072
351,9hmm47uZgo5wA6mVQX1zCbYUefxKk6HBw5Y8RJP3vfzSx5X7YaS,36,0.0072
352,9gQjVqFV6MEd5i7vA6QrST3NFcgg5T5hxtddgzE6J5BN2AVftAb,36,0.0072
353,9hKVvCQnTunmxRMtjd715Gk5YmrT1Mve5xidmL2rjbxtm538xZf,36,0.0072
354,9h6668Efxmi1C1RbVzFvJd3gemjQ5j7ngJpYzGXHKAM6D9Dc4zB,35,0.007
355,9g74ddBiSzddZM1fMHorFGyhzaq8bFfbk3in3TyMR21GRvebrdh,35,0.007
356,9h3FyQz2ZLxUfVn6HiKnpoMRZ3zGgyA86AJAMAsXE68jW5dWMQ3,35,0.007
357,9euGuwPBXpbyjPyGvtXRhYDvMe9HwiC52nj8rq4XUzbFfUgnHmP,34,0.0068
358,9gP4xjNS2sJDJ8hggLKQSXSHiAa6g1Fu9hS2WTzitigxrqUbfZX,34,0.0068
359,9h2di9grxXy8vuMT2GY3uXJTpJNKFdPqJ7R57sCVtfqCLMfqhxo,34,0.0068
360,9huz11biRBd7FJKL76hVr63vnWYjjrQD1NmNBZJV4c66iz586X2,33,0.0066
361,9emdhCVsDbWX58V8N7GLGN8dY3v7wPERb28cfFRJBUSWzbvRDpD,33,0.0066
362,9fgV3Ms4cK5FLcP3hjTTPVtiKT5hQfEHcHwVxRZYD2xJHpwbWwv,33,0.0066
363,9gNuKVTwZtnw5GGPZGjQfgyYBLWC3bjNXW3E43aHMmz2fzc6zGS,33,0.0066
364,9f2zd71rcMMRME7kAHMQpQ6W4kybqjcQhG99LpjFb1ww1qFYdW5,32,0.0064
365,9hSWMXmouZqDKXcmsd7CL9kMx9wkpFdtu8aHceB37jmKLmFoiZ4,32,0.0064
366,9iBaaAanAsScJv7yZFi5KcVG9vNxjhcK2VbdXarAyiRf5W62NtB,30,0.006
367,9fHDDk64TcarQQ5K5gGkrSk1YBALjNS86QZuXXUPpbGnKoH8Ugy,30,0.006
368,9ewG6EgXQyemptBXxQSmVJXn6uZXgLTFrZZeutjmJ2sUmULJr2q,30,0.006
369,9iMkyKfjEDGUXYbNgbEEjEXU6Nb27i1L3FpFPK5r3yxTQqT9GCA,30,0.006
370,9gwgATD5cbsvuvREhrWMnuFnQaxB4RRJUr6ZXzyUMhx4omgJFN6,29,0.0058
371,9fpFZcaeZNxUWp4Wt7bhJeobQ4wfyS1rSrMJaupMyrskX5qqRPf,28,0.0056
372,9f5oCphB9d5Ye1vnnRwNmNFWUEU9y9W2KEYe5gwZdykj4p5UQKE,28,0.0056
373,9fr9DkdE8NR59hcQgMnZ7fBTitsgsu1w8pPH2qVvkYDybNB1ygt,28,0.0056
374,9fnVyxerBSptXbSKKjLAVBmxgyhT8DDgXD1Bt6fPB1Eit7r7hRC,27,0.0054
375,9hmJctVejUhPcJ8PjkYAZAbLkAqYbHqRdPufKiFVbEtCvXRcShT,27,0.0054
376,9fmzvbvptFDuZbUgz17AkcR7W2kwT43NAPAUz3zcAJuTdsyHwex,25,0.005
377,9gtbnv1TAzGmwspXbbJ4GQPe2Ap5dKkN7WojXCyf7BxwzMTjDCM,25,0.005
378,9hmtSrrjBQzW6zZiGvaUo9TyS2fsDYFdjD97bdW4g9YT9FM5ZmD,25,0.005
379,9go7mjFPcP4X37CD5tZwLA1fSuXzCoMD69X6ieLejiLdjh2EjGn,25,0.005
380,9i2DYNiTk1gXqceX4h5PVuhe3bzD9Cv6WadKe75vFGNwCUJ8EQ7,25,0.005
381,9hUGNpqx5eCsgCULq2kjZikpP2EPEKgmNRDjR3rjwjfvJFSZ9iL,25,0.005
382,9i52bxZdsnqLKhMqHNCc38nsFEdj6aVHdXcHFwKZ58AYvtWmNvg,23,0.0046
383,9iEK6h3ywJacZaRnmijfj81E87oAcEh8daork2xG1WcoNVvuVqW,23,0.0046
384,9fmrhz4zRkkt7Dn377GsdhZkTzMy39vF6Fkh2KqSjvdTs9sCRrV,23,0.0046
385,9eimWDcujw3ZZwFjf8ikcedd35chMn5hsUGKrnD3f5ZQYkjXCRH,22,0.0044
386,9hbkE9xjJJLKhMTya1FkUMGiHM4CLZnh3Rfd4XmZsJXqcYAjLnu,22,0.0044
387,9gzsam3TfJCMJf2Da8wN7yuKnPW52xjYkr6JNtfuTNYoTJocqqM,21,0.0042
388,9hba9nU5kqvLsXkZCDVqTUVvY33yyUZwxK58StRvJJbNm3f3V5y,21,0.0042
389,9fJjwGiL1EN92U9DaGQ8QJ9dzwirBz61EGPSmCHHmrKEAMS31Q9,21,0.0042
390,9hFTu6XWajSviJnuQUVwaLG7vT2yWUah7DLvekFyaTUcVoEqper,21,0.0042
391,9en5UetGA7nwdYqc7cG5HWb3v3sCCtJ6U8qC1BroiK44t2kPEDe,20,0.004
392,9fghcKLkwXYTupKNp7jLDDkHG5iYhoKipY5SUpfqwhJpjXKFB7Q,20,0.004
393,9iHJw5gxz9govjTo7E4v77jUUCEXjob5jAnfrhG1iefC6ewQTed,20,0.004
394,9hDcZ8PeX2Mn866N3k9A6sx8XtnZtTLsr25vyQoucXMiM6LdeUT,20,0.004
395,9gAXXmAwn8MVt5KtYDcnNYzPn7hnbH2bBgUfmmGdfvMiuw9xTiz,20,0.004
396,9fYGtPig4bwcqVDTJsbCMS17y2C752qRU9wMZLQexWFxGw3dkXq,20,0.004
397,9i9sqCAKBWXBWivcqejHSxMBQ6f5fpvutfupC8jSHEwYTVuDX2N,20,0.004
398,9h12vuvDruT38PPnBhiwzkT8jrZ6LyDEtpszX8vfGfHBMqx7LeK,20,0.004
399,9f5kdgVyDGV4wjCNJXssnrnk9j4wQKqGDiBDvxKDQskFQpy9Wtj,20,0.004
400,9i9FasijMrLPKqR3BtSCNv4qH5TVR44MkZJaoSbFu5GrPPRRhja,20,0.004
401,9fEsqB2shPXuPS4Zo5aYkinhBFkgrNXLvWvnpYpv95CrMptefHS,20,0.004
402,9hYdxbwGBaNA6X6Awe7gBS7QCWYGF9ahVDjobyCaRUmwxo5wBeA,19,0.0038
403,9fbDcw3MWTAKgA5CmdE4Bb1dhRZYeBGvN5KxbVoTnr4P8zfmCYs,19,0.0038
404,9fcxLuaxvSSP8GRqe4r9K7APNpK9AUjMgyrVtUR4rMJhMuYSKe1,19,0.0038
405,9iAqzkDsNSMaA9bCkzHduRFkiUjVbA4ZasrS6VhovnbBSwnytK2,19,0.0038
406,9hW5UbEZYax2qZcj9HzNfQBnSqGxLYDYmih8GAzciXpHemg5ysa,19,0.0038
407,9fG9pNzpqCXe1i3okHaCJCQNMausSWi9NMTsQvpKGoLwK6TivUN,18,0.0036
408,9hVZpupcp4yw25HfWzMsERhiKp5KXWcr4EUBJffYoQQbJPB81DA,18,0.0036
409,9h2fJW8zmH6nxV1SMNDo6gPpktPS8T6Yh7y8KNwy5EwbKXBkw1V,18,0.0036
410,9gx1sEQborjuAJaEb76nkb667oKYTuBfdMpk5o5cZEmYg4nuYPi,18,0.0036
411,9hyd11V8Rhw5ducRZccpozRhQPAEhYdCupiYxWESFXUzCRVkSR5,18,0.0036
412,9heoe2wDrAzKj1rrLGLqpk8QkAEcj4Cq692LdHnjYtc7sSG86XV,18,0.0036
413,9efrzjhwKBDjK78rogGJE3yfhe8Urf73euQuZmED81EMiERYSRH,17,0.0034
414,9ekrLwpmVevehwB5zUDV1oY11AiyiRDwctXmVcpqiRHWMibVxYp,17,0.0034
415,9hH17JYxz2X4hyqSLRmoWAucZ8nuii4dEbfUTR8z8WvkRGjmZKx,17,0.0034
416,9hRxg3wCJPtsKgo6MwsSsFJMGNvYjkRGM9vx92pbd14q3mzUmZK,17,0.0034
417,9ehwSqUkgh8NycHbrFZknvce4nzHHnPbEiogDuLciKYXicH4L67,16,0.0032
418,9hx2iDomnm4fumV94GcT1oP9iknc5R6sZCHqnjbDvW7RHYVdEtH,16,0.0032
419,9hZ8Xr1VcqS1RhENQWNcT1KsSCfhTXMYqHfVZinJGH783434V96,16,0.0032
420,9hJtxTFyBNeWbxt9VHe7Eng91MXkzotfJJMGwuJi4CuTGRqm9tE,15,0.003
421,9hgDRcdGMaWBrDVz7jxrci1EUPUQTFpRx5sFnTv3zDfkSsHqTka,15,0.003
422,9h1SZhnY6WgTcVdgE5QNnevvnUDb3gVdvpUK4Q5LqH25uioA5dr,14,0.0028
423,9fgxG4aMpc5FGJfxRRPDvqTq9Y9WiBcZLsg5d6czamX5XuNKM5g,14,0.0028
